,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
131,131,"$1,400",1 Bed,1 Bath,5d+ ago,220 Riverside Ave,Jacksonville,FL, 32202,,
132,132,"$1,355",1 Bed,1 Bath,5d+ ago,Duval Station Landing225 Duval Station Rd,Jacksonville,FL, 32218,,
133,133,"$1,780",1 Bed,1 Bath,5d+ ago,1303 Main Street North ,Jacksonville,FL, 32206,,
134,134,"$1,780",1 Bed,1 Bath,5d+ ago,1303 North Main Street ,Jacksonville,FL, 32206,,
135,135,"$1,300",1 Bed,1 Bath,5d+ ago,8290 Gate Pkwy W ,Jacksonville,FL, 32216,,
136,136,"$1,550",1 Bed,1 Bath,5d+ ago,12700 Bartram Park 2323 - 1 ,Jacksonville,FL, 32258,,
137,137,"$1,286",1 Bed,1 Bath,5d+ ago,The Waterford at Mandarin Apartments11247 San Jose Blvd,Jacksonville,FL, 32223,,
138,138,"$1,999",1 Bed,1 Bath,5d+ ago,Cabana Club8680 Baymeadows Rd E,Jacksonville,FL, 32256,,
139,139,"$1,005",1 Bed,1 Bath,5d+ ago,5521 Ricker Rd,Jacksonville,FL, 32244,,
140,140,"$1,350",1 Bed,1 Bath,5d+ ago,8290 Gate Pkwy W ,Jacksonville,FL, 32216,,
141,141,"$1,165",1 Bed,1 Bath,5d+ ago,Magnolia Point7507 Beach Blvd,Jacksonville,FL, 32216,,
