,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
121,121,"$4,250",1 Bed,1 Bath,1d ago,321 E 22nd St ,New York,NY, 10010,,
122,122,"$2,295",1 Bed,1 Bath,1d ago,357 Pleasant Ave ,New York,NY, 10035,,
123,123,"$2,200",1 Bed,1 Bath,1d ago,64 Steuben St ,New York,NY, 11205,,
124,124,"$1,550",1 Bed,1 Bath,1d ago,288 Audubon Ave,New York,NY, 10033,,
125,125,"$2,350",1 Bed,1 Bath,1d ago,225 10th Ave,New York,NY, 10011,,
126,126,"$2,300",1 Bed,1 Bath,1d ago,696 2nd Ave,New York,NY, 10016,,
127,127,"$1,959",1 Bed,1 Bath,1d ago,2069 Honeywell Ave ,New York,NY, 10460,,
128,128,"$1,885",1 Bed,1 Bath,1d ago,2069 Honeywell Ave ,New York,NY, 10460,,
129,129,"$2,096",1 Bed,1 Bath,1d ago,14836 89th Ave ,New York,NY, 11435,,
130,130,"$3,800",1 Bed,1 Bath,1d ago,6th Ave ,New York,NY, 11217,,
131,131,"$4,700",1 Bed,1 Bath,1d ago,E Houston St ,New York,NY, 10002,,
132,132,"$3,595",1 Bed,1 Bath,1d ago,279 E 10th St ,New York,NY, 10009,,
133,133,"$4,750",1 Bed,1 Bath,1d ago,55 Greenwich Ave ,New York,NY, 10014,,
134,134,"$3,250",1 Bed,1 Bath,1d ago,W 72nd St ,New York,NY, 10023,,
135,135,"$6,510",1 Bed,1 Bath,1d ago,The Set455 10th Ave,New York,NY, 10018,,
136,136,"$4,804",1 Bed,1 Bath,1d ago,Lyra555 W 38th St,New York,NY, 10018,,
137,137,"$3,135",1 Bed,1 Bath,1d ago,Parker TowersOur team has verified this property10420 Queens Blvd,New York,NY, 11375,,
138,138,"$3,667",1 Bed,1 Bath,1d ago,63 Wall StreetOur team has verified this property63 Wall St,New York,NY, 10005,,
139,139,"$2,200",1 Bed,1 Bath,1d ago,139-81 35th Avenue ,New York,NY, 11354,,
140,140,"$2,200",1 Bed,1 Bath,1d ago,3006 29th St,New York,NY, 11102,,
141,141,"$1,910",1 Bed,1 Bath,1d ago,2115 Burr Ave,New York,NY, 10461,,
