,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
210,210,"$1,550",1 Bed,1 Bath,5d+ ago,1018 e McKinley Phoenix ,Phoenix,AZ, 85006,,
211,211,"$1,175",1 Bed,1 Bath,5d+ ago,32 Arcadia Apartments3211 E Pinchot Ave,Phoenix,AZ, 85018,,
212,212,"$1,050",1 Bed,1 Bath,5d+ ago,2424 E. Grandview Rd2424 E Grandview Rd,Phoenix,AZ, 85032,,
213,213,"$1,750",1 Bed,1 Bath,5d+ ago,1122 E Roosevelt St ,Phoenix,AZ, 85006,,
214,214,"$1,400",1 Bed,1 Bath,5d+ ago,2202 N Dayton St,Phoenix,AZ, 85006,,
215,215,"$1,778",1 Bed,1 Bath,5d+ ago,N 28th St,Phoenix,AZ, 85016,,
216,216,"$2,154",1 Bed,1 Bath,5d+ ago,E Jefferson St,Phoenix,AZ, 85004,,
217,217,"$1,050",1 Bed,1 Bath,5d+ ago,3511 W Rovey Ave3511 W Rovey Ave,Phoenix,AZ, 85019,,
218,218,"$1,295",1 Bed,1 Bath,5d+ ago,948 East Devonshire Avenue948 E Devonshire Ave,Phoenix,AZ, 85014,,
219,219,"$1,350",1 Bed,1 Bath,5d+ ago,Get $500.00 Off your Move-in6060 N 7th St,Phoenix,AZ, 85014,,
220,220,"$1,300",1 Bed,1 Bath,5d+ ago,2302,2242,22,"32, & ",,
221,221,"$1,450",1 Bed,1 Bath,5d+ ago,1701 N. 18th Street1701 N 18th St,Phoenix,AZ, 85006,,
222,222,"$1,300",1 Bed,1 Bath,5d+ ago,Spacious studio,1 and 2 bedroom floor plans available NOW! Call for Details17602 N Cave Creek Rd,Ph,"oenix,",,
223,223,"$1,395",1 Bed,1 Bath,5d+ ago,4331 N. 26th St.4331 N 26th St,Phoenix,AZ, 85016,,
224,224,"$1,300",1 Bed,1 Bath,5d+ ago,2015 & 2039 West Union Hills Dr2015 2015 & 2039 West Union Hills Dr,Phoenix,AZ, 85027,,
225,225,"$1,100",1 Bed,1 Bath,5d+ ago,3033 E Devonshire Ave3033 E Devonshire Ave,Phoenix,AZ, 85016,,
226,226,"$1,189",1 Bed,1 Bath,5d+ ago,Tides on Cave Creek12810 N Cave Creek Rd,Phoenix,AZ, 85022,,
227,227,"$1,100",1 Bed,1 Bath,5d+ ago,Holiday Special Reduced Rates8530 N 22nd Ave,Phoenix,AZ, 85021,,
228,228,"$1,325",1 Bed,1 Bath,5d+ ago,4711 N 15th Street4711 N 15th St,Phoenix,AZ, 85014,,
229,229,"$1,295",1 Bed,1 Bath,5d+ ago,5024 E. Thomas Rd.5024 E Thomas Rd,Phoenix,AZ, 85018,,
230,230,"$1,150",1 Bed,1 Bath,5d+ ago,2414 W Devonshire Ave2414 W Devonshire Ave,Phoenix,AZ, 85015,,
231,231,"$1,100",1 Bed,1 Bath,5d+ ago,S&T Plaza Apartments2130 W Indian School Rd,Phoenix,AZ, 85015,,
232,232,"$1,195",1 Bed,1 Bath,5d+ ago,2420 W Glenrosa Ave2420 W Glenrosa Ave,Phoenix,AZ, 85015,,
233,233,"$1,100",1 Bed,1 Bath,5d+ ago,1401 N 35th St1401 N 35th St,Phoenix,AZ, 85008,,
234,234,"$1,300",1 Bed,1 Bath,5d+ ago,15645 N 35th Ave15645 N 35th Ave,Phoenix,AZ, 85053,,
235,235,"$1,095",1 Bed,1 Bath,5d+ ago,2936 North 34th Place2936 N 34th Pl,Phoenix,AZ, 85018,,
236,236,"$1,229",1 Bed,1 Bath,5d+ ago,4102 West Osborn Road Attn: Leasing Office4102 W Osborn Rd,Phoenix,AZ, 85019,,
237,237,"$1,031",1 Bed,1 Bath,5d+ ago,2936 E Van Buren St2936 E Van Buren St,Phoenix,AZ, 85008,,
238,238,"$1,249",1 Bed,1 Bath,5d+ ago,3734 West Camelback Road Attn: Leasing Office3734 W Camelback Rd,Phoenix,AZ, 85019,,
239,239,"$1,100",1 Bed,1 Bath,5d+ ago,7328 N 27th Ave,328 N 27th Ave,Ph,"oenix,",,
240,240,"$1,249",1 Bed,1 Bath,5d+ ago,2502 W. Ocotillo Rd2502 W Ocotillo Rd,Phoenix,AZ, 85017,,
241,241,"$1,195",1 Bed,1 Bath,5d+ ago,1826 N 51st St1826 N 51st St,Phoenix,AZ, 85008,,
242,242,"$1,150",1 Bed,1 Bath,5d+ ago,3330 N 18th St3330 N 18th St,Phoenix,AZ, 85016,,
243,243,"$1,199",1 Bed,1 Bath,5d+ ago,2525 W. Pearson St. Attn: Leasing Office2525 W Pierson St,Phoenix,AZ, 85017,,
244,244,"$1,025",1 Bed,1 Bath,5d+ ago,7150 N 27th Ave7150 N 27th Ave,Phoenix,AZ, 85051,,
245,245,"$1,325",1 Bed,1 Bath,5d+ ago,The Chelsea Apartments2512 E Thomas Rd,Phoenix,AZ, 85016,,
246,246,"$1,950",1 Bed,1 Bath,5d+ ago,207 W Clarendon Ave ,Phoenix,AZ, 85013,,
247,247,"$1,095",1 Bed,1 Bath,5d+ ago,2820 W Laurel Ln,Phoenix,AZ, 85029,,
248,248,"$1,103",1 Bed,1 Bath,5d+ ago,Palm Crest at Station 403816 N 83rd Ave,Phoenix,AZ, 85033,,
249,249,"$1,110",1 Bed,1 Bath,5d+ ago,1439 E Hatcher Rd,Phoenix,AZ, 85020,,
250,250,"$1,150",1 Bed,1 Bath,5d+ ago,1623- 1625 West Missouri Avenue | Fairflock 9th LP1623- 1625 West Missouri Avenue,Phoenix,AZ, 85015,,
251,251,"$1,050",1 Bed,1 Bath,5d+ ago,3828 N 32nd St ,Phoenix,AZ, 85018,,
252,252,"$1,475",1 Bed,1 Bath,5d+ ago,7611 S 36th St,Phoenix,AZ, 85042,,
253,253,"$1,200",1 Bed,1 Bath,5d+ ago,510 W Fillmore St ,Phoenix,AZ, 85003,,
254,254,"$1,950",1 Bed,1 Bath,5d+ ago,12222 N Paradise Village Pkwy S ,Phoenix,AZ, 85032,,
255,255,"$1,320",1 Bed,1 Bath,5d+ ago,Ava South3132 N 32nd St,Phoenix,AZ, 85018,,
256,256,"$1,600",1 Bed,1 Bath,5d+ ago,1020 E Mckinley St,Phoenix,AZ, 85006,,
257,257,"$1,300",1 Bed,1 Bath,5d+ ago,3811 S 9th St,Phoenix,AZ, 85040,,
258,258,"$1,800",1 Bed,1 Bath,5d+ ago,1024 E Osborn Rd ,Phoenix,AZ, 85014,,
259,259,"$1,300",1 Bed,1 Bath,5d+ ago,2228 N 52nd St ,Phoenix,AZ, 85008,,
260,260,"$1,500",1 Bed,1 Bath,5d+ ago,MCP Astor at Osborn,LLC3300 N 7th Ave,Ph,"oenix,",,
261,261,"$1,250",1 Bed,1 Bath,5d+ ago,Moon River | 4415-4420 N 8th Ave4415 N 8th Ave,Phoenix,AZ, 85013,,
262,262,"$2,999",1 Bed,1 Bath,5d+ ago,E Kierland Blvd,Phoenix,AZ, 85254,,
263,263,"$1,977",1 Bed,1 Bath,5d+ ago,E Tierra Buena Ln,Phoenix,AZ, 85254,,
264,264,"$2,431",1 Bed,1 Bath,5d+ ago,E Jefferson St,Phoenix,AZ, 85004,,
265,265,"$1,479",1 Bed,1 Bath,5d+ ago,W Deer Valley Rd,Phoenix,AZ, 85027,,
266,266,"$1,439",1 Bed,1 Bath,5d+ ago,E Indian School Rd,Phoenix,AZ, 85012,,
267,267,"$1,685",1 Bed,1 Bath,5d+ ago,N 5th Ave,Phoenix,AZ, 85003,,
268,268,"$1,544",1 Bed,1 Bath,5d+ ago,N Central Ave,Phoenix,AZ, 85012,,
269,269,"$1,679",1 Bed,1 Bath,5d+ ago,N 1st Ave,Phoenix,AZ, 85003,,
270,270,"$1,999",1 Bed,1 Bath,5d+ ago,S 3rd St,Phoenix,AZ, 85004,,
271,271,"$1,599",1 Bed,1 Bath,5d+ ago,E Piedmont Rd,Phoenix,AZ, 85044,,
272,272,"$2,199",1 Bed,1 Bath,5d+ ago,E Portland St,Phoenix,AZ, 85004,,
273,273,"$1,754",1 Bed,1 Bath,5d+ ago,W Indian School Rd,Phoenix,AZ, 85013,,
274,274,"$1,744",1 Bed,1 Bath,5d+ ago,W Minnezona Ave,Phoenix,AZ, 85013,,
275,275,"$1,589",1 Bed,1 Bath,5d+ ago,N 44th St,Phoenix,AZ, 85032,,
276,276,"$1,647",1 Bed,1 Bath,5d+ ago,N 27th Dr,Phoenix,AZ, 85085,,
277,277,"$1,634",1 Bed,1 Bath,5d+ ago,E Thomas Rd,Phoenix,AZ, 85012,,
278,278,"$1,688",1 Bed,1 Bath,5d+ ago,N Cave Creek Rd,Phoenix,AZ, 85024,,
279,279,"$1,668",1 Bed,1 Bath,5d+ ago,E Thomas Rd,Phoenix,AZ, 85012,,
280,280,"$1,569",1 Bed,1 Bath,5d+ ago,N Cave Creek Rd,Phoenix,AZ, 85024,,
281,281,"$1,834",1 Bed,1 Bath,5d+ ago,E Roosevelt St,Phoenix,AZ, 85004,,
282,282,"$1,688",1 Bed,1 Bath,5d+ ago,E Roosevelt St,Phoenix,AZ, 85004,,
283,283,"$1,299",1 Bed,1 Bath,5d+ ago,17017 N 12th St ,Phoenix,AZ, 85022,,
284,284,"$1,250",1 Bed,1 Bath,5d+ ago,3001 N Black Canyon Hwy,Phoenix,AZ, 85015,,
285,285,"$1,049",1 Bed,1 Bath,5d+ ago,6231 W Mcdowell Rd,Phoenix,AZ, 85035,,
286,286,"$2,800",1 Bed,1 Bath,5d+ ago,5104 N 32nd St ,Phoenix,AZ, 85018,,
287,287,"$1,500",1 Bed,1 Bath,5d+ ago,1880 E Morten Ave ,Phoenix,AZ, 85020,,
288,288,"$1,350",1 Bed,1 Bath,5d+ ago,4025 N 40th St,Phoenix,AZ, 85018,,
289,289,"$2,500",1 Bed,1 Bath,5d+ ago,535 W Thomas Rd ,Phoenix,AZ, 85013,,
290,290,"$2,250",1 Bed,1 Bath,5d+ ago,11640 N Tatum Blvd ,Phoenix,AZ, 85028,,
291,291,"$2,000",1 Bed,1 Bath,5d+ ago,4808 N 24th St ,Phoenix,AZ, 85016,,
292,292,"$1,200",1 Bed,1 Bath,5d+ ago,2930 N 30th St ,Phoenix,AZ, 85016,,
293,293,"$1,145",1 Bed,1 Bath,5d+ ago,4901,4903 and 4905 W. Thomas Road,Ph,"oenix,",,
294,294,"$1,799",1 Bed,1 Bath,5d+ ago,24100 N 19th Ave,Phoenix,AZ, 85085,,
295,295,"$1,200",1 Bed,1 Bath,5d+ ago,2929 W Yorkshire Dr ,Phoenix,AZ, 85027,,
296,296,"$1,100",1 Bed,1 Bath,5d+ ago,1404 E Mountain View Rd ,Phoenix,AZ, 85020,,
297,297,"$2,295",1 Bed,1 Bath,5d+ ago,5221 N 24th St ,Phoenix,AZ, 85016,,
298,298,"$1,325",1 Bed,1 Bath,5d+ ago,16630 N 43rd Ave,Phoenix,AZ, 85306,,
299,299,"$2,000",1 Bed,1 Bath,5d+ ago,3830 E Lakewood Pkwy E ,Phoenix,AZ, 85048,,
300,300,"$1,200",1 Bed,1 Bath,5d+ ago,15620 N 25th Ave,Phoenix,AZ, 85023,,
301,301,"$1,250",1 Bed,1 Bath,5d+ ago,736 E Turney Ave ,Phoenix,AZ, 85014,,
302,302,"$1,200",1 Bed,1 Bath,5d+ ago,1737 W Missouri Ave,Phoenix,AZ, 85015,,
303,303,"$1,450",1 Bed,1 Bath,5d+ ago,6202 N 14th St ,Phoenix,AZ, 85014,,
304,304,"$1,379",1 Bed,1 Bath,5d+ ago,4225 N 12th St,Phoenix,AZ, 85014,,
305,305,"$1,500",1 Bed,1 Bath,5d+ ago,12212 N Paradise Village Pkwy S ,Phoenix,AZ, 85032,,
306,306,"$3,000",1 Bed,1 Bath,5d+ ago,4303 E Cactus Rd ,Phoenix,AZ, 85032,,
307,307,"$1,449",1 Bed,1 Bath,5d+ ago,4411 E Chandler Blvd,Phoenix,AZ, 85048,,
308,308,"$2,900",1 Bed,1 Bath,5d+ ago,5122 N 31st Way ,Phoenix,AZ, 85016,,
309,309,"$1,240",1 Bed,1 Bath,5d+ ago,2140 W Thunderbird Rd,Phoenix,AZ, 85023,,
310,310,"$1,150",1 Bed,1 Bath,5d+ ago,2950 E Greenway Rd,Phoenix,AZ, 85032,,
311,311,"$1,139",1 Bed,1 Bath,5d+ ago,3333 W Thunderbird Rd,Phoenix,AZ, 85053,,
312,312,"$1,149",1 Bed,1 Bath,5d+ ago,307 W Highland Ave,Phoenix,AZ, 85013,,
313,313,"$1,310",1 Bed,1 Bath,5d+ ago,Silver Creek Apartment Homes10851 North 43rd Avenue ,Silver Creek Apartment Homes10851 North 43rd Avenue #,Phoenix,AZ, 85029,
314,314,"$2,495",1 Bed,1 Bath,5d+ ago,5225 N 24th St ,Phoenix,AZ, 85016,,
315,315,"$1,200",1 Bed,1 Bath,5d+ ago,Desert Winds21420 N 23rd Ave,Phoenix,AZ, 85027,,
316,316,"$1,000",1 Bed,1 Bath,5d+ ago,N Black Cyn Hwy E & W Coolidge St,Phoenix,AZ, 85017,,
317,317,"$1,695",1 Bed,1 Bath,5d+ ago,4848 N 36th St ,Phoenix,AZ, 85018,,
318,318,"$1,418",1 Bed,1 Bath,5d+ ago,6228 S 12th St ,Phoenix,AZ, 85042,,
319,319,"$2,150",1 Bed,1 Bath,5d+ ago,805 N 4th Ave ,Phoenix,AZ, 85003,,
320,320,"$1,295",1 Bed,1 Bath,5d+ ago,4554 E Paradise Village Pkwy N ,Phoenix,AZ, 85032,,
321,321,"$1,250",1 Bed,1 Bath,5d+ ago,355 W Tonto St,Phoenix,AZ, 85003,,
322,322,"$1,300",1 Bed,1 Bath,5d+ ago,7550 North 12th Street ,Phoenix,AZ, 85020,,
323,323,"$1,100",1 Bed,1 Bath,5d+ ago,Papago Buttes III402 N 52nd St,Phoenix,AZ, 85008,,
324,324,"$1,375",1 Bed,1 Bath,5d+ ago,Red Sage5704 W Thomas Rd,Phoenix,AZ, 85031,,
325,325,"$1,000",1 Bed,1 Bath,5d+ ago,2535 W Highland Ave2535 W Highland Ave,Phoenix,AZ, 85017,,
326,326,"$1,575",1 Bed,1 Bath,5d+ ago,17 W Vernon Ave,Phoenix,AZ, 85003,,
327,327,"$1,250",1 Bed,1 Bath,5d+ ago,Vertical at Biltmore6201 N 16th St,Phoenix,AZ, 85016,,
328,328,"$1,250",1 Bed,1 Bath,5d+ ago,4110 N 22nd St ,Phoenix,AZ, 85016,,
329,329,"$1,585",1 Bed,1 Bath,5d+ ago,The Roosevelt 7846 N 10th Ave,Phoenix,AZ, 85007,,
330,330,"$1,350",1 Bed,1 Bath,5d+ ago,3302 N 7th St ,Phoenix,AZ, 85014,,
331,331,"$1,595",1 Bed,1 Bath,5d+ ago,Village at Camelback Park11200 W Camelback Rd,Phoenix,AZ, 85037,,
332,332,"$1,405",1 Bed,1 Bath,5d+ ago,Aria on Cave Creek Apartments20050 N Cave Creek Rd,Phoenix,AZ, 85024,,
333,333,"$1,190",1 Bed,1 Bath,5d+ ago,Urban Oasis1623 W Denton Ln,Phoenix,AZ, 85015,,
334,334,"$1,175",1 Bed,1 Bath,5d+ ago,Sol at Christown Apartments1717 W Missouri Ave,Phoenix,AZ, 85015,,
335,335,"$1,535",1 Bed,1 Bath,5d+ ago,Peak 165151 N 16th St,Phoenix,AZ, 85016,,
336,336,"$1,670",1 Bed,1 Bath,5d+ ago,Union at Roosevelt888 N 1st Ave,Phoenix,AZ, 85003,,
337,337,"$1,119",1 Bed,1 Bath,5d+ ago,Villa Toscana10201 N 33rd Ave,Phoenix,AZ, 85051,,
338,338,"$1,425",1 Bed,1 Bath,5d+ ago,Coolidge Street2414 W Coolidge St,Phoenix,AZ, 85015,,
339,339,"$1,271",1 Bed,1 Bath,5d+ ago,Sonoran Flats OLD17249 N 7th St,Phoenix,AZ, 85022,,
340,340,"$1,995",1 Bed,1 Bath,5d+ ago,5205 N 24th St ,Phoenix,AZ, 85016,,
341,341,"$2,245",1 Bed,1 Bath,5d+ ago,5225 N 24th St ,Phoenix,AZ, 85016,,
342,342,"$1,995",1 Bed,1 Bath,5d+ ago,5223 N 24th St ,Phoenix,AZ, 85016,,
343,343,"$1,650",1 Bed,1 Bath,5d+ ago,1701 E Colter St ,Phoenix,AZ, 85016,,
344,344,"$1,045",1 Bed,1 Bath,5d+ ago,725 W Vogel Ave725 W Vogel Ave,Phoenix,AZ, 85021,,
345,345,"$1,225",1 Bed,1 Bath,5d+ ago,622 N 9th Ave622 N 9th Ave,Phoenix,AZ, 85007,,
